age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-balance,hours-per-week,native-country,income
"[17, 56[",Self-Employed,179704,College,Married-civ-spouse,Management,Husband,White,Male,0,45,United-States,>50K
"[17, 56[",Self-Employed,306982,College,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,0,60,South,<=50K
"[17, 56[",Self-Employed,209040,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Self-Employed,312055,College,Married-civ-spouse,Management,Husband,White,Male,0,45,United-States,>50K
"[17, 56[",Self-Employed,102359,College,Married-civ-spouse,Management,Husband,White,Male,0,30,United-States,<=50K
"[17, 56[",Self-Employed,175804,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Self-Employed,361888,College,Married-civ-spouse,Management,Husband,White,Male,0,60,Japan,<=50K
"[17, 56[",Self-Employed,254291,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,>50K
"[17, 56[",Self-Employed,145409,College,Married-civ-spouse,Management,Husband,White,Male,15024,50,United-States,>50K
"[17, 56[",Self-Employed,198096,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,65278,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Self-Employed,158555,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Self-Employed,236852,College,Married-civ-spouse,Management,Husband,White,Male,0,45,United-States,>50K
"[17, 56[",Self-Employed,239093,College,Married-civ-spouse,Management,Husband,Amer-Indian-Eskimo,Male,3137,40,United-States,<=50K
"[17, 56[",Self-Employed,386397,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,189878,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Self-Employed,120301,College,Married-civ-spouse,Management,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Self-Employed,73199,College,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,3137,77,Vietnam,<=50K
"[17, 56[",Self-Employed,193451,College,Married-civ-spouse,Management,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Self-Employed,99185,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Self-Employed,41496,College,Married-civ-spouse,Management,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Self-Employed,235237,College,Married-civ-spouse,Management,Husband,Black,Male,0,60,United-States,>50K
"[17, 56[",Self-Employed,105010,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Self-Employed,240170,College,Married-civ-spouse,Management,Husband,White,Male,0,50,Germany,<=50K
"[17, 56[",Self-Employed,118506,College,Married-civ-spouse,Management,Own-child,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,67716,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,282461,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,120539,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Self-Employed,323790,College,Married-civ-spouse,Management,Husband,White,Male,-1977,70,United-States,>50K
"[17, 56[",Self-Employed,256963,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,123983,College,Married-civ-spouse,Management,Own-child,Asian-Pac-Islander,Male,0,63,South,<=50K
"[17, 56[",Self-Employed,121124,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Self-Employed,32372,College,Married-civ-spouse,Management,Husband,White,Male,-1672,70,United-States,<=50K
"[17, 56[",Self-Employed,241998,College,Married-civ-spouse,Management,Husband,White,Male,99999,20,United-States,>50K
"[17, 56[",Self-Employed,178255,College,Married-civ-spouse,Management,Husband,White,Male,0,70,?,<=50K
"[17, 56[",Self-Employed,111957,College,Married-civ-spouse,Management,Husband,White,Male,0,52,United-States,<=50K
"[17, 56[",Self-Employed,191503,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Self-Employed,225456,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Self-Employed,42924,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Self-Employed,313729,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,>50K
"[17, 56[",Self-Employed,268598,College,Married-civ-spouse,Management,Husband,Other,Male,7298,50,Puerto-Rico,>50K
"[17, 56[",Self-Employed,242606,College,Married-civ-spouse,Management,Husband,White,Male,4386,45,United-States,>50K
"[17, 56[",Self-Employed,167918,College,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,0,50,India,<=50K
"[17, 56[",Self-Employed,72257,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Self-Employed,160120,College,Married-civ-spouse,Management,Husband,Other,Male,0,45,?,<=50K
"[17, 56[",Self-Employed,355856,College,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,0,50,Philippines,<=50K
"[17, 56[",Self-Employed,37913,College,Married-civ-spouse,Management,Husband,White,Male,0,40,Italy,>50K
"[17, 56[",Self-Employed,171924,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Self-Employed,125417,College,Married-civ-spouse,Management,Husband,White,Male,0,42,United-States,>50K
"[17, 56[",Self-Employed,114520,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Self-Employed,121548,College,Married-civ-spouse,Management,Husband,White,Male,0,25,United-States,<=50K
"[17, 56[",Self-Employed,292472,College,Married-civ-spouse,Management,Husband,Amer-Indian-Eskimo,Male,0,55,United-States,>50K
"[17, 56[",Self-Employed,109421,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Self-Employed,263568,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,>50K
"[17, 56[",Self-Employed,141795,College,Married-civ-spouse,Management,Husband,White,Male,0,30,United-States,<=50K
"[17, 56[",Self-Employed,340880,College,Married-civ-spouse,Management,Husband,White,Male,0,48,United-States,<=50K
"[17, 56[",Self-Employed,202027,College,Married-civ-spouse,Management,Husband,White,Male,7688,55,United-States,>50K
"[17, 56[",Self-Employed,155930,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,63004,College,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,0,40,Philippines,<=50K
"[17, 56[",Self-Employed,255934,College,Married-civ-spouse,Management,Husband,White,Male,0,80,United-States,<=50K
"[17, 56[",Self-Employed,39986,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Self-Employed,208577,College,Married-civ-spouse,Management,Husband,White,Male,0,45,United-States,>50K
"[17, 56[",Self-Employed,155151,College,Married-civ-spouse,Management,Husband,White,Male,-1740,50,United-States,<=50K
"[17, 56[",Self-Employed,190023,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,131826,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Self-Employed,125279,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,155767,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Self-Employed,275845,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,203098,College,Married-civ-spouse,Management,Husband,White,Male,0,35,United-States,<=50K
"[17, 56[",Self-Employed,325159,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Self-Employed,145162,College,Married-civ-spouse,Management,Husband,White,Male,0,60,?,>50K
"[17, 56[",Self-Employed,220832,College,Married-civ-spouse,Management,Husband,White,Male,0,58,United-States,>50K
"[17, 56[",Self-Employed,421837,College,Married-civ-spouse,Management,Husband,White,Male,7298,50,Mexico,>50K
"[17, 56[",Self-Employed,112497,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Self-Employed,101593,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,>50K
"[17, 56[",Self-Employed,291755,College,Married-civ-spouse,Management,Husband,White,Male,0,72,United-States,<=50K
"[17, 56[",Self-Employed,62165,College,Married-civ-spouse,Management,Husband,Black,Male,0,40,?,<=50K
"[17, 56[",Self-Employed,310774,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Self-Employed,379883,College,Married-civ-spouse,Management,Husband,White,Male,0,40,Mexico,>50K
"[17, 56[",Self-Employed,93806,College,Married-civ-spouse,Management,Husband,White,Male,0,55,United-States,<=50K
"[17, 56[",Self-Employed,194995,College,Married-civ-spouse,Management,Husband,White,Male,15024,55,United-States,>50K
"[17, 56[",Self-Employed,213226,College,Married-civ-spouse,Management,Husband,White,Male,-1485,35,?,<=50K
"[17, 56[",Self-Employed,93206,College,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,-1902,65,United-States,>50K
"[17, 56[",Self-Employed,27661,College,Married-civ-spouse,Management,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Self-Employed,33234,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Self-Employed,186565,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Self-Employed,193260,College,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,0,40,?,>50K
"[17, 56[",Self-Employed,167081,College,Married-civ-spouse,Management,Husband,White,Male,3103,50,United-States,<=50K
"[17, 56[",Self-Employed,120130,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,>50K
"[17, 56[",Self-Employed,26781,College,Married-civ-spouse,Management,Husband,Amer-Indian-Eskimo,Male,0,40,United-States,<=50K
"[17, 56[",Self-Employed,201742,College,Married-civ-spouse,Management,Husband,White,Male,-2415,50,United-States,>50K
"[17, 56[",Self-Employed,226497,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Self-Employed,100109,College,Married-civ-spouse,Management,Husband,White,Male,-1977,40,United-States,>50K
"[17, 56[",Self-Employed,202950,College,Married-civ-spouse,Management,Husband,White,Male,0,50,Iran,<=50K
"[17, 56[",Self-Employed,137795,College,Married-civ-spouse,Management,Husband,White,Male,0,20,United-States,<=50K
"[17, 56[",Self-Employed,66473,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Self-Employed,240013,College,Married-civ-spouse,Management,Husband,White,Male,0,70,United-States,<=50K
"[17, 56[",Self-Employed,131091,College,Married-civ-spouse,Management,Husband,White,Male,-1902,40,United-States,>50K
"[17, 56[",Self-Employed,117346,College,Married-civ-spouse,Management,Husband,White,Male,0,48,United-States,<=50K
"[17, 56[",Self-Employed,29962,College,Married-civ-spouse,Management,Husband,White,Male,0,48,United-States,<=50K
"[17, 56[",Self-Employed,370119,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Self-Employed,108435,College,Married-civ-spouse,Management,Husband,White,Male,2829,30,United-States,<=50K
"[17, 56[",Self-Employed,182898,College,Married-civ-spouse,Management,Husband,White,Male,7298,40,United-States,>50K
"[17, 56[",Self-Employed,27939,College,Married-civ-spouse,Management,Husband,Amer-Indian-Eskimo,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,102884,College,Married-civ-spouse,Management,Own-child,White,Male,0,20,United-States,<=50K
"[17, 56[",Self-Employed,167280,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Self-Employed,48093,College,Married-civ-spouse,Management,Husband,White,Male,0,92,United-States,<=50K
"[17, 56[",Self-Employed,609935,College,Married-civ-spouse,Management,Husband,Black,Male,0,48,?,<=50K
"[17, 56[",Self-Employed,280169,College,Married-civ-spouse,Management,Husband,White,Male,7298,50,United-States,>50K
"[17, 56[",Self-Employed,337696,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Self-Employed,79627,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Self-Employed,166036,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,68898,College,Married-civ-spouse,Management,Husband,White,Male,7688,55,United-States,>50K
"[17, 56[",Self-Employed,272359,College,Married-civ-spouse,Management,Husband,White,Male,7298,80,United-States,>50K
"[17, 56[",Self-Employed,396878,College,Married-civ-spouse,Management,Husband,Black,Male,0,25,United-States,<=50K
"[17, 56[",Self-Employed,296066,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Self-Employed,102308,College,Married-civ-spouse,Management,Husband,White,Male,-2415,40,United-States,>50K
"[17, 56[",Self-Employed,104423,College,Married-civ-spouse,Management,Other-relative,White,Male,4386,45,United-States,>50K
"[17, 56[",Self-Employed,96524,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Self-Employed,187411,College,Married-civ-spouse,Management,Husband,White,Male,0,50,?,<=50K
"[17, 56[",Self-Employed,243636,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Self-Employed,122307,College,Married-civ-spouse,Management,Husband,White,Male,-1887,40,United-States,>50K
"[17, 56[",Self-Employed,91506,College,Married-civ-spouse,Management,Husband,White,Male,0,65,United-States,<=50K
"[17, 56[",Self-Employed,607848,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Self-Employed,182771,College,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,0,48,South,>50K
"[17, 56[",Self-Employed,527162,College,Married-civ-spouse,Management,Husband,White,Male,0,30,United-States,<=50K
"[17, 56[",Self-Employed,403391,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,<=50K
"[17, 56[",Self-Employed,95149,College,Married-civ-spouse,Management,Husband,White,Male,0,99,United-States,<=50K
"[17, 56[",Self-Employed,199326,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,<=50K
"[17, 56[",Self-Employed,100079,College,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,0,55,India,<=50K
"[17, 56[",Self-Employed,204501,College,Married-civ-spouse,Management,Husband,White,Male,0,20,Canada,>50K
"[17, 56[",Self-Employed,269733,College,Married-civ-spouse,Management,Husband,White,Male,99999,80,United-States,>50K
"[17, 56[",Self-Employed,58683,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,<=50K
"[17, 56[",Self-Employed,274683,College,Married-civ-spouse,Management,Husband,White,Male,7688,50,United-States,>50K
"[17, 56[",Self-Employed,322691,College,Married-civ-spouse,Management,Husband,White,Male,3103,55,United-States,>50K
"[17, 56[",Self-Employed,104501,College,Married-civ-spouse,Management,Husband,White,Male,0,60,United-States,>50K
"[17, 56[",Self-Employed,218676,College,Married-civ-spouse,Management,Husband,White,Male,0,45,United-States,<=50K
"[17, 56[",Self-Employed,141807,College,Married-civ-spouse,Management,Husband,White,Male,0,40,United-States,>50K
"[17, 56[",Self-Employed,145419,College,Married-civ-spouse,Management,Husband,White,Male,7688,45,United-States,>50K
"[17, 56[",Self-Employed,160724,College,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,0,45,China,>50K
"[17, 56[",Self-Employed,361280,College,Married-civ-spouse,Management,Husband,Asian-Pac-Islander,Male,0,80,Philippines,>50K
"[17, 56[",Self-Employed,200960,College,Married-civ-spouse,Management,Husband,White,Male,0,50,United-States,>50K
"[17, 56[",Self-Employed,129311,College,Married-civ-spouse,Management,Husband,White,Male,0,95,United-States,>50K
